data,no1,no2,no3,no4,no5
2014-01-15 04:00:00, 0.509896,-1.431576,-0.080227,0.180984,-0.463400
2014-01-15 05:00:00, 1.102719,-1.306517,-1.108295,-2.197350,-1.537721
2014-01-15 06:00:00, 0.937461,-0.063886,-1.190286,0.374603,-0.227342
2014-01-15 07:00:00, 1.357580,1.492418,-1.026542,0.385120,0.942097
2014-01-15 08:00:00, 0.425182,0.300686,0.358584,-0.967749,-0.501989
2014-01-15 09:00:00, 0.406605,1.614400,0.609762,-0.086727,-0.949256
2014-01-15 10:00:00, 0.381075,1.488094,0.534332,1.054446,0.226396
2014-01-15 11:00:00, -0.396873,0.070815,0.204381,0.260170,-1.303679
2014-01-15 12:00:00, 0.723912,-1.051027,-0.592798,0.716723,-2.006192
2014-01-15 13:00:00, -0.415732,0.724302,0.183222,-0.117312,0.556413
2014-01-15 14:00:00, 1.075464,-0.142781,-0.212379,0.848464,-1.070534
2014-01-15 15:00:00, -0.013558,-1.885232,0.591713,0.029578,1.091316
2014-01-15 16:00:00, 0.847372,0.206135,-0.409095,-2.154203,1.587964
2014-01-15 17:00:00, -0.966334,0.694197,-0.519732,2.652434,-0.803498
2014-01-15 18:00:00, 0.183395,-0.206259,-1.030819,-0.820859,0.329989
2014-01-15 19:00:00, 1.050752,-0.842593,0.239791,-0.233224,0.107080
2014-01-15 20:00:00, 1.285855,-1.426779,0.022222,0.499555,-1.469264
2014-01-15 21:00:00, -0.061530,-0.302533,-0.027021,1.803620,-0.530718
2014-01-15 22:00:00, -1.729358,-0.589253,-0.871889,0.671623,0.498235
2014-01-15 23:00:00, -1.315162,-0.616609,-0.019416,-0.476094,0.333801
2014-01-16 00:00:00, 1.041093,-0.876545,-1.218472,-0.163683,1.228919
2014-01-16 01:00:00, 1.384260,-1.410587,0.885406,0.202870,0.082305
2014-01-16 02:00:00, 1.553285,-0.605742,-0.672046,1.179505,-1.277755
2014-01-16 03:00:00, 0.546364,-0.119072,-0.808240,0.621971,-0.427230
2014-01-16 04:00:00, 0.503591,1.686270,0.047477,-1.199075,-1.084162
2014-01-16 05:00:00, 1.008230,-0.069011,0.949632,0.487453,-0.785431
2014-01-16 06:00:00, 0.828852,1.391734,0.058479,0.058048,-0.914913
2014-01-16 07:00:00, 0.068030,1.453934,2.263472,-0.765424,-0.414749
2014-01-16 08:00:00, 1.414416,-0.180053,-2.530741,-0.112808,-0.920544
2014-01-16 09:00:00, 0.700566,0.557869,-1.405560,1.067268,0.354586
2014-01-16 10:00:00, 0.182777,-0.556348,0.080736,-1.347558,-1.444741
2014-01-16 11:00:00, -1.852395,0.300668,-0.103057,-1.711597,-0.229557
2014-01-16 12:00:00, 0.423047,-0.246927,0.370425,1.944237,0.146053
2014-01-16 13:00:00, 0.732210,0.019778,1.000413,0.763233,0.739271
2014-01-16 14:00:00, 0.454608,1.660984,-2.097015,0.846957,1.217330
2014-01-16 15:00:00, 0.768784,-0.156212,0.473521,-0.134209,-0.063190
2014-01-16 16:00:00, -0.437507,-0.619961,1.592106,-0.543720,0.096450
2014-01-16 17:00:00, 0.096339,-0.021721,0.094759,-1.127889,1.370911
2014-01-16 18:00:00, 0.061587,0.772586,0.346887,1.890956,0.378198
2014-01-16 19:00:00, 0.285330,2.516736,2.227931,0.298074,0.220737
2014-01-16 20:00:00, 0.059164,1.408665,-1.444250,2.263070,-1.084323
2014-01-16 21:00:00, -0.371857,-1.680948,0.469788,-0.450053,0.077873
2014-01-16 22:00:00, -0.749840,0.740848,1.551132,-0.713612,-1.795427
2014-01-16 23:00:00, 0.392449,0.482070,0.722912,1.192063,-0.892115
2014-01-17 00:00:00, 0.436827,-0.688733,-0.507047,2.341992,-0.842186
2014-01-17 01:00:00, -0.118979,0.442709,1.090561,0.238898,0.335663
2014-01-17 02:00:00, -0.315898,0.727725,0.318859,-1.111745,0.324198
2014-01-17 03:00:00, -0.396431,0.864180,-0.306520,-1.386747,1.792245
2014-01-17 04:00:00, -0.524868,-0.234533,-1.839957,0.567815,1.443117
2014-01-17 05:00:00, -0.175480,-1.189873,-0.380415,0.601699,-0.355410
2014-01-17 06:00:00, -0.486655,0.019092,-0.675719,0.205892,-0.134318
2014-01-17 07:00:00, -0.356555,-0.456692,-0.330839,-0.409250,0.465810
2014-01-17 08:00:00, 2.239649,-1.026097,0.837279,-1.123970,-0.281555
2014-01-17 09:00:00, -1.541573,1.082229,-0.466872,-0.734984,-0.451623
2014-01-17 10:00:00, 0.801645,-0.530402,1.411524,-0.462651,2.357196
2014-01-17 11:00:00, 0.432200,1.459358,0.240124,0.680230,-0.259135
2014-01-17 12:00:00, -0.949293,-1.812139,-0.034845,-0.118344,-0.487802
2014-01-17 13:00:00, 0.196696,0.268439,-0.596141,0.210794,1.303592
2014-01-17 14:00:00, -0.863892,-0.115200,0.482099,-0.429309,-0.387019
2014-01-17 15:00:00, 0.985915,-0.689825,-1.234576,1.808940,-0.097802
2014-01-17 16:00:00, 1.215259,-2.505368,0.911769,-2.057057,1.385803
2014-01-17 17:00:00, -1.490971,0.579200,-1.562638,0.932940,2.109410
2014-01-17 18:00:00, 0.611697,-0.742610,2.491247,-0.090137,0.323218
2014-01-17 19:00:00, -0.600388,-0.318521,-0.589306,-0.348172,-0.145636
2014-01-17 20:00:00, -0.621146,0.774715,-1.453905,-1.762180,-1.313445
2014-01-17 21:00:00, 0.514763,-0.087894,1.631503,-1.235142,0.167823
2014-01-17 22:00:00, 0.759788,-1.733115,0.323646,0.101798,1.411585
2014-01-17 23:00:00, -1.575064,1.168518,2.164774,-0.155349,-0.769428
2014-01-18 00:00:00, 0.571407,-0.242890,0.238544,-1.456358,0.879008
2014-01-18 01:00:00, 1.808964,-0.277806,1.303881,0.886010,-1.422578
2014-01-18 02:00:00, -1.078474,-1.354341,0.947956,-1.049408,-0.583935
2014-01-18 03:00:00, 0.539764,2.434419,0.275874,-1.160041,0.972158
2014-01-18 04:00:00, 0.147904,0.543196,-0.689739,1.056791,-1.218794
2014-01-18 05:00:00, 2.337732,-0.682881,0.627943,1.153715,-0.654054
2014-01-18 06:00:00, 0.144184,1.890559,-0.158066,-0.626252,0.148677
2014-01-18 07:00:00, -0.609975,0.105891,-1.733681,0.688171,1.493836
2014-01-18 08:00:00, -0.166875,-0.106626,-1.432141,0.163825,0.053525
2014-01-18 09:00:00, 0.216864,-0.770504,-0.411010,0.182643,0.016917
2014-01-18 10:00:00, 0.790733,-0.879186,-0.698442,-0.264432,1.280003
2014-01-18 11:00:00, 1.995910,0.444979,0.673753,0.421053,-0.590768
2014-01-18 12:00:00, -0.640182,-0.407691,-0.887327,-0.621371,0.285943
2014-01-18 13:00:00, -1.700898,-1.740585,0.456324,-1.213790,0.745163
2014-01-18 14:00:00, -0.208387,-1.160321,0.640541,1.079540,-0.510907
2014-01-18 15:00:00, -1.279666,-0.455194,-0.026362,-2.775475,0.356649
2014-01-18 16:00:00, 1.821725,-0.104508,0.304692,-1.853777,-1.213420
2014-01-18 17:00:00, -0.736352,0.556416,-0.224504,-1.025633,0.264830
2014-01-18 18:00:00, -1.921279,0.158787,-0.575653,-0.498994,-0.276413
2014-01-18 19:00:00, -0.340834,-0.203116,0.407157,1.302497,-0.894209
2014-01-18 20:00:00, 1.082593,-0.221697,0.669264,-1.608278,1.213200
2014-01-18 21:00:00, 0.491069,-0.294799,0.081866,0.369271,1.615477
2014-01-18 22:00:00, 1.087759,0.578113,-0.553830,-0.040231,0.521039
2014-01-18 23:00:00, 2.438752,-0.738168,-0.755743,0.927543,-0.226322
2014-01-19 00:00:00, 0.120843,0.869191,0.307708,0.583446,-0.289009
2014-01-19 01:00:00, -0.200345,0.462954,-1.285701,0.428564,0.594135
2014-01-19 02:00:00, -0.942458,0.108929,0.065961,-1.108817,-2.049547
2014-01-19 03:00:00, 1.303502,-0.193857,-1.297930,-0.518948,-1.006711
2014-01-19 04:00:00, -1.270127,-1.459319,0.671176,-0.813411,1.909925
2014-01-19 05:00:00, 2.996028,-0.097108,-0.759981,-1.091154,-0.775863
2014-01-19 06:00:00, 0.237101,-1.007905,-0.294256,-0.370417,-0.947623
2014-01-19 07:00:00, -1.666884,-0.418019,-2.142685,0.168865,-1.765779
2014-01-19 08:00:00, 0.541458,1.752738,-0.723998,0.838742,-1.904463
2014-01-19 09:00:00, -0.313920,0.931746,0.146508,-0.678122,1.898056
2014-01-19 10:00:00, 0.218426,2.149620,-1.517449,-1.093086,-1.304337
2014-01-19 11:00:00, 0.783077,-0.043151,-0.587383,-0.209468,-0.755758
2014-01-19 12:00:00, -0.189204,-0.008154,-0.830664,0.615264,1.278249
2014-01-19 13:00:00, -1.855894,-0.329913,0.248527,1.479790,1.540673
2014-01-19 14:00:00, -0.492847,-0.463116,-0.413591,0.068366,1.093707
2014-01-19 15:00:00, 0.718931,0.081342,-0.619020,0.146262,-1.149727
2014-01-19 16:00:00, 1.094058,-0.196544,-0.797119,0.920794,0.648454
2014-01-19 17:00:00, -1.654032,-0.452429,-0.629666,1.173086,-0.881930
2014-01-19 18:00:00, 2.313810,1.875086,0.884288,1.295054,0.649408
2014-01-19 19:00:00, -0.389443,-1.993886,-1.115255,-0.131537,-0.380833
2014-01-19 20:00:00, 0.361036,-0.925912,-0.379991,-0.482077,0.696680
2014-01-19 21:00:00, -0.001574,-0.501269,-0.368470,-0.576747,0.160586
2014-01-19 22:00:00, -2.693137,-1.546445,-1.244327,-0.351233,-1.036018
2014-01-19 23:00:00, 0.253041,-0.399587,1.167053,-1.509237,-0.113477
2014-01-20 00:00:00, 0.150482,-0.971476,-0.092656,-0.576634,-1.611190
2014-01-20 01:00:00, 0.295851,0.979415,0.087080,-1.126872,0.087370
2014-01-20 02:00:00, -0.116665,0.687100,1.776119,0.329634,-0.496123
2014-01-20 03:00:00, -2.035205,0.772235,-2.045803,0.552427,-0.712430
2014-01-20 04:00:00, 0.568833,-1.568942,1.703475,-1.363673,0.616401
2014-01-20 05:00:00, 0.504868,0.000544,0.618974,-0.176912,1.934379
2014-01-20 06:00:00, -0.847195,1.953015,0.125812,0.104557,-2.131813
2014-01-20 07:00:00, -1.195025,-0.627813,0.137826,-0.338565,-1.546824
2014-01-20 08:00:00, -0.923894,-0.795959,-2.203389,-0.099961,-1.576864
2014-01-20 09:00:00, 0.282050,-0.300230,0.318795,-0.077526,-1.909650
2014-01-20 10:00:00, -0.268623,-1.720478,-0.743538,-0.391498,0.531054
2014-01-20 11:00:00, -0.371946,-0.038632,2.587143,-0.609464,-0.890890
2014-01-20 12:00:00, 0.199830,-0.388583,0.117555,1.159789,-1.809695
2014-01-20 13:00:00, -0.136175,-0.704995,-0.955702,-0.926502,1.205606
2014-01-20 14:00:00, -1.966566,1.691724,-0.991353,1.887387,1.548012
2014-01-20 15:00:00, -0.440162,0.646805,0.087540,-0.176048,0.341055
2014-01-20 16:00:00, 0.738860,0.402313,0.775473,0.503912,1.559656
2014-01-20 17:00:00, -0.824470,0.740551,-1.363465,2.448374,1.101684
2014-01-20 18:00:00, 0.866420,0.565461,-0.824325,1.235044,-0.821019
2014-01-20 19:00:00, -1.761402,-0.036743,0.289694,-0.930096,-1.357899
2014-01-20 20:00:00, -0.381963,-0.082705,-0.513607,0.388203,1.086017
2014-01-20 21:00:00, 0.843303,-1.291107,0.531231,0.953578,-0.100745
2014-01-20 22:00:00, 0.942639,-2.002283,0.223646,0.233526,-1.298351
2014-01-20 23:00:00, -0.752267,-1.007107,0.667523,0.136917,0.271209
2014-01-21 00:00:00, 1.310571,1.155581,1.031500,-1.797826,-1.528367
2014-01-21 01:00:00, 1.204782,-1.688477,0.464911,-1.113686,-1.221699
2014-01-21 02:00:00, 0.087900,-1.071082,0.511184,-1.019983,-1.348245
2014-01-21 03:00:00, 0.553039,-0.841184,1.161561,0.969622,-0.797989
2014-01-21 04:00:00, 0.984913,-0.296610,0.528819,-0.043674,-1.685342
2014-01-21 05:00:00, -1.657496,1.598342,-0.408084,0.250437,-1.266669
2014-01-21 06:00:00, 0.372202,-2.047882,-1.318383,0.271439,0.675875
2014-01-21 07:00:00, 0.238453,-0.145391,-0.303935,-1.152308,0.826803
2014-01-21 08:00:00, -0.525762,-0.754690,0.684642,-0.603826,1.963649
2014-01-21 09:00:00, 1.172445,-0.160193,0.311780,0.916115,-1.501927
2014-01-21 10:00:00, 0.515502,2.022509,-0.246055,-0.911807,-0.014687
2014-01-21 11:00:00, -0.887410,0.742499,0.816684,-0.336519,-0.218175
2014-01-21 12:00:00, 0.677534,1.259722,1.174744,-1.661849,1.423746
2014-01-21 13:00:00, -1.248233,-0.217170,-2.000990,1.063005,-0.405815
2014-01-21 14:00:00, -1.752839,-0.114327,-0.131207,0.619964,-0.904608
2014-01-21 15:00:00, 0.523306,-1.024052,-2.012087,-1.672989,-0.502327
2014-01-21 16:00:00, 1.159477,-1.252160,1.343939,-0.449203,-0.231293
2014-01-21 17:00:00, -0.377248,0.233509,-0.244618,1.385655,-0.129310
2014-01-21 18:00:00, -0.835094,0.023891,-1.626318,-0.616192,-0.090668
2014-01-21 19:00:00, -1.008358,1.496785,1.393006,0.244834,-0.041207
2014-01-21 20:00:00, -0.687768,2.479919,-0.115718,-0.632295,-0.068347
2014-01-21 21:00:00, -0.056908,0.024048,-0.157573,-1.497327,-0.601762
2014-01-21 22:00:00, 0.041485,0.459146,1.198372,0.765429,1.237654
2014-01-21 23:00:00, -1.911591,0.731990,0.069592,-0.012889,0.808797
2014-01-22 00:00:00, 1.397028,-0.162688,-0.742570,-0.456845,-2.578149
2014-01-22 01:00:00, -0.303159,-0.577490,0.933496,0.489689,-0.638047
2014-01-22 02:00:00, -1.989611,-1.813017,-0.214887,-0.524261,2.016260
2014-01-22 03:00:00, 0.937571,0.246295,0.263058,1.519565,-2.441012
2014-01-22 04:00:00, -0.222651,-0.907279,0.300332,0.358941,0.264447
2014-01-22 05:00:00, 0.980358,0.527506,0.791495,-0.296089,-0.532246
2014-01-22 06:00:00, 0.163309,-0.567721,-0.664153,0.794201,0.155773
2014-01-22 07:00:00, 0.630673,0.007119,0.331625,2.517698,-0.139698
2014-01-22 08:00:00, -0.062948,0.145541,-0.142684,0.731949,-1.035931
2014-01-22 09:00:00, -0.257308,1.586348,-0.870444,0.855868,-0.454646
2014-01-22 10:00:00, -0.399215,0.178281,-0.186620,0.657136,-0.787026
2014-01-22 11:00:00, -0.480998,0.473998,-0.856040,-0.421854,-0.229998
2014-01-22 12:00:00, -0.071325,0.055945,-1.160184,-0.014791,1.376613
2014-01-22 13:00:00, 0.282738,0.698486,1.528474,0.027599,0.037844
2014-01-22 14:00:00, -0.703592,-1.019313,-0.125019,0.537566,0.927352
2014-01-22 15:00:00, 0.576669,-0.461599,-0.275192,0.597398,-0.292859
2014-01-22 16:00:00, -0.464434,0.048173,1.493014,-1.347129,0.693998
2014-01-22 17:00:00, 0.422098,-0.747347,-1.506142,0.426285,1.549061
2014-01-22 18:00:00, -0.166913,-0.055119,1.833070,1.145206,1.179184
2014-01-22 19:00:00, -0.087142,0.445157,0.576274,1.545429,1.417849
2014-01-22 20:00:00, -1.695969,-0.854514,0.892053,-0.388296,-0.418968
2014-01-22 21:00:00, 0.046675,0.951367,-0.727470,-0.689928,-2.076492
2014-01-22 22:00:00, 0.504046,0.313035,-0.626913,0.182339,-1.422157
2014-01-22 23:00:00, 0.671273,0.649660,0.497697,-0.318473,-0.144668
2014-01-23 00:00:00, 0.093457,0.602484,0.180711,-0.703711,0.406556
2014-01-23 01:00:00, 0.489216,2.131705,-0.563760,0.145226,-0.221225
2014-01-23 02:00:00, -0.640172,-0.277297,-0.517463,-1.671851,-0.584632
2014-01-23 03:00:00, -1.116843,1.028129,1.014046,-1.228654,1.104452
2014-01-23 04:00:00, -0.316973,-0.432695,0.691290,-0.867608,-0.274113
2014-01-23 05:00:00, -0.630554,-0.095283,-0.205502,0.177637,-0.847429
2014-01-23 06:00:00, 0.857048,0.464012,-1.455760,0.059329,-0.727672
2014-01-23 07:00:00, 0.420788,-0.196359,-1.494051,-1.836660,-0.404476
2014-01-23 08:00:00, -0.672640,-0.595387,-0.105241,1.211973,-0.352937
2014-01-23 09:00:00, -1.891984,-0.922881,0.816580,-1.030186,-1.438459
2014-01-23 10:00:00, -2.045121,1.754865,0.654293,1.094995,0.165581
2014-01-23 11:00:00, 1.269656,-0.710671,0.725162,-1.157025,-1.571989
2014-01-23 12:00:00, 0.514194,-2.154695,-0.039276,0.856833,-2.064348
2014-01-23 13:00:00, -0.913459,-1.459275,0.718803,-1.442033,-0.124003
2014-01-23 14:00:00, 0.694577,-0.588360,0.202687,-1.809168,1.996627
2014-01-23 15:00:00, 0.108294,-0.140410,-1.056935,0.024129,-1.620611
2014-01-23 16:00:00, 1.246243,0.376031,0.378657,0.969332,0.420792
2014-01-23 17:00:00, -0.373574,-0.382302,-0.696821,0.379571,-1.154620
2014-01-23 18:00:00, 0.701374,-0.063000,0.167775,-0.609969,0.174775
2014-01-23 19:00:00, -0.297376,-2.404085,0.342438,-0.048254,0.861145
2014-01-23 20:00:00, 0.358775,-0.131409,-0.994034,-0.454587,-0.391855
2014-01-23 21:00:00, -1.071387,0.002793,-0.089291,0.268383,0.017752
2014-01-23 22:00:00, 0.484490,-0.463699,-0.779600,0.725390,0.906110
2014-01-23 23:00:00, 1.178374,0.108536,1.422932,-1.130246,0.523892
2014-01-24 00:00:00, 0.050152,0.956478,-0.533145,0.731180,0.298063
2014-01-24 01:00:00, -0.664556,0.680009,-1.160278,-0.360821,2.203623
2014-01-24 02:00:00, -0.042200,-1.480801,-1.496853,0.955727,0.797667
2014-01-24 03:00:00, -0.319560,0.801962,1.289730,-2.493033,-0.064840
2014-01-24 04:00:00, -1.531217,-1.418698,0.541052,1.775097,-0.941617
2014-01-24 05:00:00, 0.014830,-1.041179,-0.561513,-0.432301,0.525162
2014-01-24 06:00:00, 0.259199,-0.225040,0.212514,-1.419340,0.392226
2014-01-24 07:00:00, -0.967282,-1.006775,-0.903331,-1.634795,-0.782058
2014-01-24 08:00:00, -1.229881,-1.026565,-1.314601,-0.119154,0.604061
2014-01-24 09:00:00, -0.271926,-0.143671,0.133671,-0.764223,-0.262401
2014-01-24 10:00:00, -1.405556,0.265272,1.208791,-1.892741,-1.759927
2014-01-24 11:00:00, 0.121222,-3.064601,-1.728931,1.527365,-0.267212
2014-01-24 12:00:00, -0.287841,-0.661511,-0.451771,0.479627,-0.358909
2014-01-24 13:00:00, 0.993068,0.275499,0.525462,1.359066,-0.501197
2014-01-24 14:00:00, -0.479795,0.604337,0.127758,-1.192965,0.682677
2014-01-24 15:00:00, 0.009510,-0.043356,-1.252187,-0.541585,1.986460
2014-01-24 16:00:00, -0.768728,0.444625,-1.446224,1.550380,-0.147597
2014-01-24 17:00:00, 1.213801,-0.396525,0.937834,1.280495,0.462522
2014-01-24 18:00:00, -2.586542,-0.701656,0.267184,-0.069707,-1.007031
2014-01-24 19:00:00, 2.714333,-0.617073,-1.490747,1.439254,-0.837900
2014-01-24 20:00:00, -0.969829,-1.176734,-0.682925,1.036474,0.141738
2014-01-24 21:00:00, -1.277128,1.520261,2.295478,-0.526168,-0.049531
2014-01-24 22:00:00, -0.398322,-0.538669,-0.820532,-0.476799,0.829121
2014-01-24 23:00:00, -0.412694,0.168133,-1.890364,1.906088,0.629465
2014-01-25 00:00:00, 0.902492,1.529091,-2.224638,0.418984,0.039801
2014-01-25 01:00:00, -0.256296,-0.625791,0.046776,-0.449595,1.245475
2014-01-25 02:00:00, 0.467537,-1.895099,0.025157,-0.584232,-0.178212
2014-01-25 03:00:00, -2.109990,0.748466,2.868305,-0.935409,1.101072
2014-01-25 04:00:00, -0.047044,-0.409900,0.094006,-1.189890,1.236293
2014-01-25 05:00:00, -1.336821,-0.055910,1.619327,0.055214,-0.134249
2014-01-25 06:00:00, -0.344867,0.396452,-2.902290,0.622819,-1.103668
2014-01-25 07:00:00, 0.984831,0.618968,-0.639608,-0.617565,-0.504012
2014-01-25 08:00:00, 0.022754,1.519896,-0.211816,0.203801,1.473996
2014-01-25 09:00:00, 1.246483,-0.408522,-0.713079,1.416818,1.009306
2014-01-25 10:00:00, -0.973651,-0.480184,-2.589376,-0.740930,0.203744
2014-01-25 11:00:00, 0.380772,0.475169,-1.288717,0.084398,-1.753716
2014-01-25 12:00:00, 0.197495,2.313891,1.246057,0.584686,-0.974644
2014-01-25 13:00:00, 1.286117,-0.956123,-0.938915,0.408207,-1.239161
2014-01-25 14:00:00, 1.558836,0.893402,1.072200,0.749716,-0.772583
2014-01-25 15:00:00, -0.500606,1.018714,1.161805,0.276485,-0.563086
2014-01-25 16:00:00, 1.248132,-0.053672,-0.589869,-0.863999,-1.312014
2014-01-25 17:00:00, -0.795469,1.213010,0.986726,-0.589305,-1.503833
2014-01-25 18:00:00, -0.585136,-1.622870,-0.610287,-0.286171,-0.723019
2014-01-25 19:00:00, -1.569725,-1.503040,1.887332,2.122810,0.441189
2014-01-25 20:00:00, 0.237425,0.107511,-0.547381,0.050685,0.463957
2014-01-25 21:00:00, -0.531156,0.110062,0.452940,-0.870213,1.159284
2014-01-25 22:00:00, -0.726930,-0.297731,-0.858145,-2.540533,-0.789973
2014-01-25 23:00:00, -1.244321,-0.069573,-0.011263,-0.669357,0.800002
2014-01-26 00:00:00, 1.066960,0.072675,0.456556,-0.107509,1.811220
2014-01-26 01:00:00, 0.325062,0.847606,0.442998,-0.122876,-1.911254
2014-01-26 02:00:00, -0.097939,0.481405,-1.099516,-1.372879,1.128960
2014-01-26 03:00:00, 1.134602,-0.124863,0.541245,1.402237,0.349676
2014-01-26 04:00:00, 2.202825,0.638019,1.168073,-0.427095,0.546193
2014-01-26 05:00:00, 0.558869,-1.055971,2.309316,0.874377,1.828572
2014-01-26 06:00:00, -0.722640,-0.361579,-0.374951,-0.078828,0.585053
2014-01-26 07:00:00, -1.305834,-1.943373,-0.591961,0.096719,-1.322315
2014-01-26 08:00:00, 0.805856,-0.638880,0.875271,1.423317,-0.389076
2014-01-26 09:00:00, 0.936547,1.692010,-1.886543,0.295201,-2.257211
2014-01-26 10:00:00, -0.164037,-1.093449,0.376013,-0.531913,-1.087266
2014-01-26 11:00:00, -2.191376,0.074233,-0.820734,0.673035,0.193682
2014-01-26 12:00:00, -1.187858,-1.884854,-0.855270,1.392665,2.208124
2014-01-26 13:00:00, 0.096381,0.650035,0.277336,-0.341477,-0.652542
2014-01-26 14:00:00, -0.041926,-0.377887,0.458211,-1.335565,-1.204950
2014-01-26 15:00:00, -0.300962,-0.233594,-0.611801,-1.371235,-0.477741
2014-01-26 16:00:00, -1.037327,-0.859014,1.396718,1.455529,-0.149660
2014-01-26 17:00:00, 0.657093,-0.828351,-1.285080,1.860339,1.093880
2014-01-26 18:00:00, -0.120635,0.446769,0.308106,1.261276,0.971304
2014-01-26 19:00:00, 0.062125,0.975848,0.746455,-2.131187,-1.085495
2014-01-26 20:00:00, 0.581801,-0.589774,0.164868,-1.844355,0.309977
2014-01-26 21:00:00, 2.351766,-0.257030,-0.277972,0.678540,-1.593274
2014-01-26 22:00:00, -0.207311,0.274154,0.473668,0.363571,0.352720
2014-01-26 23:00:00, 1.577880,0.570695,1.311418,0.877856,0.575939
2014-01-27 00:00:00, 1.327904,0.866255,-1.352121,-1.015823,0.580245
2014-01-27 01:00:00, -0.835651,0.633445,0.743866,0.464926,0.543161
2014-01-27 02:00:00, -0.339268,-0.020595,-0.440188,0.679523,1.842687
2014-01-27 03:00:00, 0.368449,-0.895354,1.719053,-2.987250,-0.749640
2014-01-27 04:00:00, 1.317655,-2.255017,-0.016738,2.008048,-1.137270
2014-01-27 05:00:00, 0.061271,-0.264867,-1.785096,0.848549,-0.658266
2014-01-27 06:00:00, 0.065336,1.375548,-0.790387,0.699656,-2.051826
2014-01-27 07:00:00, -0.454154,1.121210,-1.773985,-1.345030,-1.458489
2014-01-27 08:00:00, -0.245975,0.605511,-0.651530,-0.501708,0.203322
2014-01-27 09:00:00, 1.309362,-0.407755,1.097009,-1.045035,-0.587719
2014-01-27 10:00:00, 0.534473,0.829236,0.502726,-0.254125,-0.577022
2014-01-27 11:00:00, 0.756732,-0.166188,0.314396,-0.515285,0.781581
2014-01-27 12:00:00, 1.058487,-1.288153,-1.681279,0.630268,-1.385235
2014-01-27 13:00:00, -0.596456,1.256404,1.208370,-0.676635,0.360766
2014-01-27 14:00:00, -0.152542,-0.281861,0.049764,2.105892,1.192799
2014-01-27 15:00:00, 0.300922,-0.767421,-0.237589,-0.936522,-0.204178
2014-01-27 16:00:00, 0.003527,0.483451,-0.503651,0.205533,0.774141
2014-01-27 17:00:00, -1.946970,-0.189398,0.182295,1.136864,0.234722
2014-01-27 18:00:00, -0.087222,0.644852,-0.377844,-1.309951,0.900411
2014-01-27 19:00:00, 0.172414,-1.183706,1.066951,1.160427,1.202735
2014-01-27 20:00:00, -0.498810,-0.208551,-0.117316,0.192879,0.441038
2014-01-27 21:00:00, 1.372029,1.376358,0.979601,-0.781960,0.375043
2014-01-27 22:00:00, 0.159689,-0.663949,0.818859,-0.013080,0.025391
2014-01-27 23:00:00, -0.630220,0.243273,0.542651,1.253167,-1.567100
2014-01-28 00:00:00, -0.395200,0.921832,1.715273,0.316263,0.742406
2014-01-28 01:00:00, -0.669685,-0.139932,-1.269359,0.626564,-0.795563
2014-01-28 02:00:00, 0.629548,0.315339,0.245188,0.798485,0.816313
2014-01-28 03:00:00, 0.112256,-0.738596,-0.287715,1.494820,-0.062360
2014-01-28 04:00:00, 1.273326,0.883708,-0.496101,-0.111417,0.510749
2014-01-28 05:00:00, 2.165754,-0.034800,0.579785,-2.321836,0.501331
2014-01-28 06:00:00, 2.722758,-1.290235,0.911799,0.318813,0.791678
2014-01-28 07:00:00, 0.033455,0.584964,0.306569,0.596842,0.602751
